     0.008 D | Testing "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/qtlogging.ini" ...
   731.424 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.424 D | Native environment:
   731.424 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.425 D | Running java checker: "C:/Program Files (x86)/NVIDIA Corporation/PhysX/Common/javaw.exe" "-jar D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/jars/JavaCheck.jar"
   731.425 D | Java checker has failed to start.
   731.425 D | Process environment:
   731.425 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.425 D | Native environment:
   731.425 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.426 D | Running java checker: "C:/Users/ethan/AppData/Local/Microsoft/WindowsApps/javaw.exe" "-jar D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/jars/JavaCheck.jar"
   731.427 D | Java checker has failed to start.
   731.427 D | Process environment:
   731.427 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.427 D | Native environment:
   731.427 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.428 D | Running java checker: "/javaw.exe" "-jar D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/jars/JavaCheck.jar"
   731.428 D | Java checker has failed to start.
   731.428 D | Process environment:
   731.428 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.428 D | Native environment:
   731.428 D | QList("=::=::\\", "ALLUSERSPROFILE=C:\\ProgramData", "APPDATA=C:\\Users\\ethan\\AppData\\Roaming", "CommonProgramFiles=C:\\Program Files\\Common Files", "CommonProgramFiles(x86)=C:\\Program Files (x86)\\Common Files", "CommonProgramW6432=C:\\Program Files\\Common Files", "COMPUTERNAME=SURFACESTUDIO", "ComSpec=C:\\WINDOWS\\system32\\cmd.exe", "DriverData=C:\\Windows\\System32\\Drivers\\DriverData", "EFC_5796_1592913036=1", "FPS_BROWSER_APP_PROFILE_STRING=Internet Explorer", "FPS_BROWSER_USER_PROFILE_STRING=Default", "HOMEDRIVE=C:", "HOMEPATH=\\Users\\ethan", "LOCALAPPDATA=C:\\Users\\ethan\\AppData\\Local", "LOGONSERVER=\\\\SURFACESTUDIO", "NUMBER_OF_PROCESSORS=8", "OneDrive=C:\\Users\\ethan\\OneDrive", "OneDriveConsumer=C:\\Users\\ethan\\OneDrive", "OS=Windows_NT", "Path=C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\java8path;C:\\Program Files (x86)\\Common Files\\Oracle\\Java\\javapath;C:\\WINDOWS\\system32;C:\\WINDOWS;C:\\WINDOWS\\System32\\Wbem;C:\\WINDOWS\\System32\\WindowsPowerShell\\v1.0\\;C:\\WINDOWS\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA App\\NvDLISR;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\ethan\\AppData\\Local\\Microsoft\\WindowsApps;", "PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC", "PROCESSOR_ARCHITECTURE=AMD64", "PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 140 Stepping 1, GenuineIntel", "PROCESSOR_LEVEL=6", "PROCESSOR_REVISION=8c01", "ProgramData=C:\\ProgramData", "ProgramFiles=C:\\Program Files", "ProgramFiles(x86)=C:\\Program Files (x86)", "ProgramW6432=C:\\Program Files", "PSModulePath=C:\\Program Files\\WindowsPowerShell\\Modules;C:\\WINDOWS\\system32\\WindowsPowerShell\\v1.0\\Modules", "PUBLIC=C:\\Users\\Public", "SESSIONNAME=Console", "SystemDrive=C:", "SystemRoot=C:\\WINDOWS", "TEMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "TMP=C:\\Users\\ethan\\AppData\\Local\\Temp", "USERDOMAIN=SURFACESTUDIO", "USERDOMAIN_ROAMINGPROFILE=SURFACESTUDIO", "USERNAME=ethan", "USERPROFILE=C:\\Users\\ethan", "windir=C:\\WINDOWS")
   731.588 D | STDOUT "os.arch=amd64\njava.version=1.8.0_441\njava.vendor=Oracle Corporation\n"
   731.588 W | STDERR ""
   731.588 D | Java checker finished with status QProcess::NormalExit exit code 0
   731.588 D | Java checker succeeded.
   731.774 D | STDOUT "os.arch=amd64\njava.version=1.8.0_441\njava.vendor=Oracle Corporation\n"
   731.775 W | STDERR ""
   731.775 D | Java checker finished with status QProcess::NormalExit exit code 0
   731.775 D | Java checker succeeded.
   731.796 D | STDOUT "os.arch=amd64\njava.version=1.8.0_441\njava.vendor=Oracle Corporation\n"
   731.796 W | STDERR ""
   731.796 D | Java checker finished with status QProcess::NormalExit exit code 0
   731.796 D | Java checker succeeded.
   732.038 D | STDOUT "os.arch=amd64\njava.version=21.0.3\njava.vendor=Microsoft\n"
   732.038 W | STDERR ""
   732.038 D | Java checker finished with status QProcess::NormalExit exit code 0
   732.038 D | Java checker succeeded.
   732.039 D | Found the following valid Java installations:
   732.039 D |   "1.8.0_441" "amd64" "C:/Users/ethan/Downloads/JT Minecraft Files, Mods, and Depencdencies/Java Runtime Enviroment/bin/javaw.exe"
   732.040 D |   "1.8.0_441" "amd64" "javaw"
   732.040 D |   "21.0.3" "amd64" "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/java/java-runtime-delta/bin/javaw.exe"
   732.040 D |   "1.8.0_441" "amd64" "C:/Program Files (x86)/Common Files/Oracle/Java/java8path/javaw.exe"
   732.040 W | beginResetModel called on JavaInstallList(0x1e1356cc4f0) without calling endResetModel first
   732.040 W | beginResetModel called on VersionFilterModel(0x1e13577b5f0) without calling endResetModel first
   732.040 W | beginResetModel called on VersionProxyModel(0x1e1354e3d20) without calling endResetModel first
   732.040 W | endResetModel called on JavaInstallList(0x1e1356cc4f0) without calling beginResetModel first
   732.040 W | endResetModel called on VersionFilterModel(0x1e13577b5f0) without calling beginResetModel first
   732.040 W | endResetModel called on VersionProxyModel(0x1e1354e3d20) without calling beginResetModel first
   785.019 D | Writing account list to "accounts.json"
   785.019 D | Building JSON data structure.
   785.019 D | Building account array.
   785.019 D | Writing account list to file.
   785.024 D | Saved account list to "accounts.json"
   785.025 D | Writing account list to "accounts.json"
   785.025 D | Building JSON data structure.
   785.025 D | Building account array.
   785.025 D | Writing account list to file.
   785.031 D | Saved account list to "accounts.json"
   818.543 D | Paged dialog close requested
   818.591 D | Sorting icon list...
   818.592 D | Detecting proxy settings...
   818.592 D | Using no proxy is an option!
   818.592 D | Paged dialog close approved
   818.592 D | Paged dialog geometry saved
   818.648 D | Discovering instances in "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/instances"
   818.648 D | Found instance ID "1.21.5"
   818.648 D | Found instance ID "Optimized Performance - MC 1.21.5 - 1.3"
   818.648 D | Should keep and soft-reload "1.21.5"
   818.648 D | Should keep and soft-reload "Optimized Performance - MC 1.21.5 - 1.3"
   972.589 D | [Theme] <> Initializing Icon Themes
   972.589 D | [Theme] Loaded Built-In Icon Theme "pe_colored"
   972.589 D | [Theme] Loaded Built-In Icon Theme "pe_light"
   972.589 D | [Theme] Loaded Built-In Icon Theme "pe_dark"
   972.589 D | [Theme] Loaded Built-In Icon Theme "pe_blue"
   972.589 D | [Theme] Loaded Built-In Icon Theme "breeze_light"
   972.589 D | [Theme] Loaded Built-In Icon Theme "breeze_dark"
   972.589 D | [Theme] Loaded Built-In Icon Theme "OSX"
   972.590 D | [Theme] Loaded Built-In Icon Theme "iOS"
   972.590 D | [Theme] Loaded Built-In Icon Theme "flat"
   972.590 D | [Theme] Loaded Built-In Icon Theme "flat_white"
   972.590 D | [Theme] Loaded Built-In Icon Theme "multimc"
   972.590 D | [Theme] Icon Theme Folder Path:  "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/iconthemes"
   972.590 D | [Theme] <> Icon themes initialized.
   972.590 D | [Theme] <> Initializing Widget Themes
   972.590 D | [Theme] Loading Built-in Theme: "system"
   972.591 D | [Theme] Loading Built-in Theme: "dark"
   972.591 D | [Theme] Loading Built-in Theme: "bright"
   972.591 D | [Theme] <> Initializing System Widget Themes
   972.591 D | [Theme] Loading System Theme: "windows11"
   972.591 D | [Theme] Loading System Theme: "windowsvista"
   972.591 D | [Theme] Loading System Theme: "Windows"
   972.591 D | [Theme] Loading System Theme: "Fusion"
   972.591 D | [Theme] Theme Folder Path:  "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/themes"
   972.591 D | [Theme] <> Widget themes initialized.
   972.591 D | [Theme] CatPacks Folder Path: "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/catpacks"
   972.663 W | beginResetModel called on VersionProxyModel(0x1e1357be410) without calling endResetModel first
   972.663 W | endResetModel called on VersionProxyModel(0x1e1357be410) without calling beginResetModel first
   972.664 D | Probing the following Java paths: 
   972.762 D | Running java checker: "D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/java/java-runtime-delta/jre/bin/javaw.exe" "-jar D:/JT Minecraft Files, Mods, and Dependencies/Prism Launcher/jars/JavaCheck.jar"
   972.763 D | Java checker has failed to start.
   972.763 D | Process environment:
